 MZ00756	32770
 MZ00757	36119
 MZ00758	57754
 MZ00759	38862
 MZ00760	38877
 MZ00761	34246
 MZ00762	33471
 MZ00763	32005
 MZ00764	33375
 MZ00765	36922
 MZ00766	40875
 MZ00767	33275
 MZ00768	31594
 MZ00769	29628
 MZ00770	31523
 MZ00771	35194
 MZ00772	35207
 MZ00773	36697
 MZ00774	35202
 MZ00775	33355
 MZ00776	31297
 MZ00777	28329
 MZ00778	29528
 MZ00779	28661
 MZ00780	29524
 MZ00781	31910
 MZ00782	31751
 MZ00783	32106
 MZ00784	44881
 MZ00785	32365
 MZ00786	32621
 MZ00787	29019
 MZ00788	29937
 MZ00789	33318
 MZ00790	31013
 MZ00791	27631
 MZ00792	26555
 MZ00793	28853
 MZ00794	27761
 MZ00795	30658
 MZ00796	29564
 MZ00797	31271
 MZ00798	26706
 MZ00799	27533
 MZ00800	32966
 MZ00801	32935
 MZ00802	30854
 MZ00803	30136
 MZ00804	27825
 MZ00805	28394
 MZ00806	29802
 MZ00807	29646
 MZ00808	30374
 MZ00809	31848
 MZ00810	30125
 MZ00811	30028
 MZ00812	29210
 MZ00813	28658
 MZ00814	28380
 MZ00815	32399
 MZ00816	29577
 MZ00817	29297
 MZ00818	26175
 MZ00819	27420
 MZ00820	30182
 MZ00821	28715
 MZ00822	28107
 MZ00823	28551
 MZ00824	27775
 MZ00825	27914
 MZ00826	26341
 MZ00827	25998
 MZ00828	26169
 MZ00829	32433
 MZ00830	30803
 MZ00831	30769
 MZ00832	28795
 MZ00833	31385
 MZ00834	29340
 MZ00835	28468
 MZ00836	25680
 MZ00837	28990
 MZ00838	33295
 MZ00839	50424
 MZ00840	46168
 MZ00841	25733
 MZ00842	27884
 MZ00843	25291
 MZ00844	26931
 MZ00845	25599
 MZ00846	29093
 MZ00847	23373
 MZ00848	23683
 MZ00849	27613
 MZ00850	25484
 MZ00851	27375
 MZ00852	25584
 MZ00853	25106
 MZ00854	28441
 MZ00855	23827
 MZ00856	24803
 MZ00857	22062
 MZ00858	25441
 MZ00859	25341
 MZ00860	24092
 MZ00861	22174
 MZ00862	27303
 MZ00863	25440
 MZ00864	23188
 MZ00865	22148
 MZ00866	21781
 MZ00867	26742
 MZ00868	28162
 MZ00869	23290
 MZ00870	24445
 MZ00871	28348
 MZ00872	22924
 MZ00873	22974
 MZ00874	26127
 MZ00875	22436
 MZ00876	23844
 MZ00877	22283
 MZ00878	24227
 MZ00879	23541
 MZ00880	24720
 MZ00881	21877
 MZ00882	22454
 MZ00883	22750
 MZ00884	21108
 MZ00885	25195
 MZ00886	22491
 MZ00887	23153
 MZ00888	23555
 MZ00889	22973
 MZ00890	24601
 MZ00891	21738
 MZ00892	23187
 MZ00893	22323
 MZ00894	22442
 MZ00895	23932
 MZ00896	23940
 MZ00897	24074
 MZ00898	23819
 MZ00899	22880
 MZ00900	24316
 MZ00901	21913
 MZ00902	22210
 MZ00903	21391
 MZ00904	21552
 MZ00905	18386
 MZ00906	23712
 MZ00907	21340
 MZ00908	22934
 MZ00909	21341
 MZ00910	20845
 MZ00911	21789
 MZ00912	21644
 MZ00913	21817
 MZ00914	22363
 MZ00915	21517
 MZ00916	20176
 MZ00917	24058
 MZ00918	20165
 MZ00919	20716
 MZ00920	21943
 MZ00921	19621
 MZ00922	22147
 MZ00923	20737
 MZ00924	22095
 MZ00925	19934
 MZ00926	18681
 MZ00927	24010
 MZ00928	19870
 MZ00929	19298
 MZ00930	20253
 MZ00931	19987
 MZ00932	19425
 MZ00933	18368
 MZ00934	19801
 MZ00935	17479
 MZ00936	19696
 MZ00937	21725
 MZ00938	21467
 MZ00939	19020
 MZ00940	18044
 MZ00941	19259
 MZ00942	20351
 MZ00943	31405
 MZ00944	17703
 MZ00945	19259
 MZ00946	18439
 MZ00947	19033
 MZ00948	18881
 MZ00949	15828
 MZ00950	20488
 MZ00951	22641
 MZ00952	15972
 MZ00953	17120
 MZ00954	18014
 MZ00955	17769
 MZ00956	19309
 MZ00957	18480
 MZ00958	16685
 MZ00959	19066
 MZ00960	18259
 MZ00961	18694
 MZ00962	15826
 MZ00963	16951
 MZ00964	18037
 MZ00965	17453
 MZ00966	21203
 MZ00967	15632
 MZ00968	18279
 MZ00969	20029
 MZ00970	17407
 MZ00971	19092
 MZ00972	16761
 MZ00973	19205
 MZ00974	18567
 MZ00975	16429
 MZ00976	15703
 MZ00977	17748
 MZ00978	15593
 MZ00979	16626
 MZ00980	16196
 MZ00981	15550
 MZ00982	15432
 MZ00983	18717
 MZ00984	14551
 MZ00985	16751
 MZ00986	15813
 MZ00987	15286
 MZ00988	18102
 MZ00989	16825
 MZ00990	16379
 MZ00991	16432
 MZ00992	17102
 MZ00993	19295
 MZ00994	19378
 MZ00995	16862
 MZ00996	15615
 MZ00997	21201
 MZ00998	26330
 MZ00999	20142
 MZ01000	17703
 MZ01001	15632
 MZ01002	15409
 MZ01003	14260
 MZ01004	15773
 MZ01005	15615
 MZ01006	15524
 MZ01007	15340
 MZ01008	15719
 MZ01009	17868
 MZ01010	15844
 MZ01011	18085
 MZ01012	15440
 MZ01013	17573
 MZ01014	17262
 MZ01015	16390
 MZ01016	14935
 MZ01017	17209
 MZ01018	14288
 MZ01019	14359
 MZ01020	13090
 MZ01021	13832
 MZ01022	14903
 MZ01023	17037
 MZ01024	15298
 MZ01025	15143
 MZ01026	15349
 MZ01027	17279
 MZ01028	16659
 MZ01029	16649
 MZ01030	14678
 MZ01031	14686
 MZ01032	15482
 MZ01033	14576
 MZ01034	13727
 MZ01035	14241
 MZ01036	12998
 MZ01037	14122
 MZ01038	13746
 MZ01039	14039
 MZ01040	13213
 MZ01041	13811
 MZ01042	13606
 MZ01043	15730
 MZ01044	14985
 MZ01045	15731
 MZ01046	13293
 MZ01047	15099
 MZ01048	15194
 MZ01049	14190
 MZ01050	13419
 MZ01051	14552
 MZ01052	14527
 MZ01053	13916
 MZ01054	12159
 MZ01055	13030
 MZ01056	14744
 MZ01057	14934
 MZ01058	11719
 MZ01059	11216
 MZ01060	12513
 MZ01061	13973
 MZ01062	12836
 MZ01063	13614
 MZ01064	12411
 MZ01065	12438
 MZ01066	12244
 MZ01067	14567
 MZ01068	13482
 MZ01069	13258
 MZ01070	13132
 MZ01071	13439
 MZ01072	13568
 MZ01073	14566
 MZ01074	14968
 MZ01075	15558
 MZ01076	13936
 MZ01077	12469
 MZ01078	12497
 MZ01079	13466
 MZ01080	12928
 MZ01081	11531
 MZ01082	17466
 MZ01083	12138
 MZ01084	12456
 MZ01085	13102
 MZ01086	14610
 MZ01087	14481
 MZ01088	15294
 MZ01089	14233
 MZ01090	17259
 MZ01091	13309
 MZ01092	10787
 MZ01093	11594
 MZ01094	11795
 MZ01095	12266
 MZ01096	11989
 MZ01097	11419
 MZ01098	11514
 MZ01099	14387
 MZ01100	18936
 MZ01101	21086
 MZ01102	21464
 MZ01103	17555
 MZ01104	14639
 MZ01105	11872
 MZ01106	14583
 MZ01107	11957
 MZ01108	12612
 MZ01109	11968
 MZ01110	11260
 MZ01111	11229
 MZ01112	12389
 MZ01113	14832
 MZ01114	12468
 MZ01115	11635
 MZ01116	11317
 MZ01117	12463
 MZ01118	12335
 MZ01119	10943
 MZ01120	12275
 MZ01121	11706
 MZ01122	12374
 MZ01123	11793
 MZ01124	11122
 MZ01125	11069
 MZ01126	12132
 MZ01127	11382
 MZ01128	11685
 MZ01129	11274
 MZ01130	12710
 MZ01131	13478
 MZ01132	13079
 MZ01133	10864
 MZ01134	10220
 MZ01135	10435
 MZ01136	10515
 MZ01137	12997
 MZ01138	9392
 MZ01139	11924
 MZ01140	12209
 MZ01141	13244
 MZ01142	12582
 MZ01143	12595
 MZ01144	12232
 MZ01145	10896
 MZ01146	9934
 MZ01147	11230
 MZ01148	9915
 MZ01149	13369
 MZ01150	12930
 MZ01151	10875
 MZ01152	10251
 MZ01153	9851
 MZ01154	8980
 MZ01155	9886
 MZ01156	10110
 MZ01157	10904
 MZ01158	12143
 MZ01159	11022
 MZ01160	9368
 MZ01161	10789
 MZ01162	10492
 MZ01163	9996
 MZ01164	9364
 MZ01165	11572
 MZ01166	10657
 MZ01167	10444
 MZ01168	9879
 MZ01169	11494
 MZ01170	9448
 MZ01171	10513
 MZ01172	8957
 MZ01173	9988
 MZ01174	10103
 MZ01175	10608
 MZ01176	9363
 MZ01177	10095
 MZ01178	9618
 MZ01179	10328
 MZ01180	11093
 MZ01181	10169
 MZ01182	10058
 MZ01183	10540
 MZ01184	11142
 MZ01185	10351
 MZ01186	10321
 MZ01187	9187
 MZ01188	8718
 MZ01189	9773
 MZ01190	8790
 MZ01191	10692
 MZ01192	11112
 MZ01193	9374
 MZ01194	10717
 MZ01195	10548
 MZ01196	12251
 MZ01197	12482
 MZ01198	11908
 MZ01199	12662
 MZ01200	10849
 MZ01201	10411
 MZ01202	8424
 MZ01203	9530
 MZ01204	9574
 MZ01205	10101
 MZ01206	9033
 MZ01207	8437
 MZ01208	9850
 MZ01209	8575
 MZ01210	9056
 MZ01211	9735
 MZ01212	7891
 MZ01213	9927
 MZ01214	8778
 MZ01215	9623
 MZ01216	9014
 MZ01217	7834
 MZ01218	8244
 MZ01219	7972
 MZ01220	8474
 MZ01221	10027
 MZ01222	9802
 MZ01223	8690
 MZ01224	7912
 MZ01225	9454
 MZ01226	10480
 MZ01227	9562
 MZ01228	9004
 MZ01229	8583
 MZ01230	7883
 MZ01231	9156
 MZ01232	10251
 MZ01233	9467
 MZ01234	7954
 MZ01235	8591
 MZ01236	9246
 MZ01237	8620
 MZ01238	8463
 MZ01239	7929
 MZ01240	7106
 MZ01241	8527
 MZ01242	9203
 MZ01243	8124
 MZ01244	7757
 MZ01245	8217
 MZ01246	8576
 MZ01247	8585
 MZ01248	7398
 MZ01249	8725
 MZ01250	8650
 MZ01251	9184
 MZ01252	8791
 MZ01253	8924
 MZ01254	7930
 MZ01255	7755
 MZ01256	8203
 MZ01257	7602
 MZ01258	8280
 MZ01259	8825
 MZ01260	8791
 MZ01261	8663
 MZ01262	7618
 MZ01263	8016
 MZ01264	9058
 MZ01265	8195
 MZ01266	6917
 MZ01267	8075
 MZ01268	9184
 MZ01269	7505
 MZ01270	7902
 MZ01271	7577
 MZ01272	7441
 MZ01273	8086
 MZ01274	8964
 MZ01275	10562
 MZ01276	9991
 MZ01277	7988
 MZ01278	7513
 MZ01279	7541
 MZ01280	7628
 MZ01281	6749
 MZ01282	7745
 MZ01283	8722
 MZ01284	8116
 MZ01285	7493
 MZ01286	8313
 MZ01287	7965
 MZ01288	8101
 MZ01289	7855
 MZ01290	8998
 MZ01291	7676
 MZ01292	9037
 MZ01293	10657
 MZ01294	10976
 MZ01295	7563
 MZ01296	6588
 MZ01297	7191
 MZ01298	8205
 MZ01299	7809
 MZ01300	7319
 MZ01301	8399
 MZ01302	7934
 MZ01303	7318
 MZ01304	8044
 MZ01305	6160
 MZ01306	7854
 MZ01307	8064
 MZ01308	6952
 MZ01309	9087
 MZ01310	7246
 MZ01311	6698
 MZ01312	7216
 MZ01313	8164
 MZ01314	8534
 MZ01315	6757
 MZ01316	8013
 MZ01317	6976
 MZ01318	7361
 MZ01319	7832
 MZ01320	7409
 MZ01321	7508
 MZ01322	6871
 MZ01323	6926
 MZ01324	7338
 MZ01325	6761
 MZ01326	6888
 MZ01327	6931
 MZ01328	7107
 MZ01329	7506
 MZ01330	6504
 MZ01331	8105
 MZ01332	7920
 MZ01333	7457
 MZ01334	6680
 MZ01335	6236
 MZ01336	7221
 MZ01337	7933
 MZ01338	7418
 MZ01339	7617
 MZ01340	7730
 MZ01341	7750
 MZ01342	8016
 MZ01343	7309
 MZ01344	6924
 MZ01345	7022
 MZ01346	7432
 MZ01347	7418
 MZ01348	7159
 MZ01349	6675
 MZ01350	6719
 MZ01351	7304
 MZ01352	8060
 MZ01353	7385
 MZ01354	7825
 MZ01355	6601
 MZ01356	6498
 MZ01357	7099
 MZ01358	7157
 MZ01359	7261
 MZ01360	6646
 MZ01361	7026
 MZ01362	6201
 MZ01363	6433
 MZ01364	6648
 MZ01365	7264
 MZ01366	7874
 MZ01367	7120
 MZ01368	7352
 MZ01369	7133
 MZ01370	8123
 MZ01371	6536
 MZ01372	6966
 MZ01373	7425
 MZ01374	5852
 MZ01375	6321
 MZ01376	7247
 MZ01377	6203
 MZ01378	6597
 MZ01379	6286
 MZ01380	6850
 MZ01381	5981
 MZ01382	6454
 MZ01383	7438
 MZ01384	6395
 MZ01385	7048
 MZ01386	7024
 MZ01387	6620
 MZ01388	6335
 MZ01389	6466
 MZ01390	7614
 MZ01391	7123
 MZ01392	6810
 MZ01393	7521
 MZ01394	7679
 MZ01395	7345
 MZ01396	6767
 MZ01397	7073
 MZ01398	6009
 MZ01399	6344
 MZ01400	6232
 MZ01401	5503
 MZ01402	5629
 MZ01403	6312
 MZ01404	6864
 MZ01405	5288
 MZ01406	6581
 MZ01407	5214
 MZ01408	7394
 MZ01409	7342
 MZ01410	7262
 MZ01411	6278
 MZ01412	5966
 MZ01413	5329
 MZ01414	5953
 MZ01415	6800
 MZ01416	6510
 MZ01417	5130
 MZ01418	6465
 MZ01419	6173
 MZ01420	6051
 MZ01421	7064
 MZ01422	6542
 MZ01423	6336
 MZ01424	5859
 MZ01425	6659
 MZ01426	5576
 MZ01427	5991
 MZ01428	6286
 MZ01429	5684
 MZ01430	6438
 MZ01431	6024
 MZ01432	6573
 MZ01433	6655
 MZ01434	6609
 MZ01435	5845
 MZ01436	6614
 MZ01437	7056
 MZ01438	6237
 MZ01439	7511
 MZ01440	6012
 MZ01441	6425
 MZ01442	6525
 MZ01443	5632
 MZ01444	6401
 MZ01445	6709
 MZ01446	5364
 MZ01447	5457
 MZ01448	6201
 MZ01449	5599
 MZ01450	5559
 MZ01451	6577
 MZ01452	6423
 MZ01453	6566
 MZ01454	6214
 MZ01455	6026
 MZ01456	5868
 MZ01457	7015
 MZ01458	4772
 MZ01459	5448
 MZ01460	6099
 MZ01461	5020
 MZ01462	5606
 MZ01463	6868
 MZ01464	5171
 MZ01465	6435
 MZ01466	6125
 MZ01467	6091
 MZ01468	5628
 MZ01469	6055
 MZ01470	5354
 MZ01471	5287
 MZ01472	5860
 MZ01473	5988
 MZ01474	4781
 MZ01475	5757
 MZ01476	5393
 MZ01477	5169
 MZ01478	5943
 MZ01479	6023
 MZ01480	5578
 MZ01481	6499
 MZ01482	5271
 MZ01483	6266
 MZ01484	5634
 MZ01485	5185
 MZ01486	5777
 MZ01487	6122
 MZ01488	6208
 MZ01489	5933
 MZ01490	5806
 MZ01491	5383
 MZ01492	5691
 MZ01493	6165
 MZ01494	5310
 MZ01495	6013
 MZ01496	6799
 MZ01497	5418
 MZ01498	6316
 MZ01499	5867
 MZ01500	5600
 MZ01501	5540
 MZ01502	5591
 MZ01503	5604
 MZ01504	5117
 MZ01505	4981
 MZ01506	4854
 MZ01507	5222
 MZ01508	6032
 MZ01509	5155
 MZ01510	5757
 MZ01511	5763
 MZ01512	5634
 MZ01513	5455
 MZ01514	6651
 MZ01515	5747
 MZ01516	6014
 MZ01517	5907
 MZ01518	4879
 MZ01519	5550
 MZ01520	6067
 MZ01521	5403
 MZ01522	5370
